No,Date,Lon,Lat,Depth,GPP,CR,NCP,Reference,Source
1577,2006/2/19,130.8,-12.47,2,6.3,3.8,2.5,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1578,2006/2/19,130.8,-12.47,0,16.24,8.49,7.75,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1579,2006/2/19,130.8,-12.47,2,13.88,6.59,7.29,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1580,2006/2/20,130.78,-12.55,0,20.48,4.42,16.06,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1581,2006/2/20,130.78,-12.55,2,7.06,3.53,3.53,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1582,2006/2/20,130.78,-12.55,0,19.19,13.52,5.67,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1583,2006/2/20,130.78,-12.55,2,12.57,12.4,0.17,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1584,2006/2/21,130.9,-12.51,0,20.53,6.98,13.55,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1585,2006/2/21,130.9,-12.51,2,10.96,4.78,6.18,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1586,2006/2/21,130.9,-12.51,0,16.6,11.13,5.47,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1587,2006/2/21,130.9,-12.51,2,9.24,8.82,0.42,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1588,2004/5/10,144.5,-8.18,0,8.97,1.65,7.32,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1589,2004/5/10,144.5,-8.18,5,10.15,7.89,2.26,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1590,2004/5/10,144.5,-8.18,10,2.47,2.9,-0.43,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1591,2004/5/17,144.76,-8.83,0,0.3,1.18,-0.88,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1592,2004/5/17,144.76,-8.83,25,0.4,0.88,-0.48,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1593,2004/5/17,144.76,-8.83,43,0.89,0.67,0.22,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1594,2004/5/18,146.87,-9.59,0,4.62,6.52,-1.9,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1595,2004/5/18,146.87,-9.59,16,6.76,4.42,2.34,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1596,2004/5/18,146.87,-9.59,32,5.55,4.83,0.72,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1597,2004/5/18,146.87,-9.59,82,0.05,2.2,-2.15,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1598,2004/5/22,144.4,-9.12,0,2,1.18,0.82,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1599,2004/5/22,144.4,-9.12,15,2.46,1.06,1.4,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1600,2004/5/22,144.4,-9.12,30,1.1,0.87,0.23,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1601,2004/5/22,144.4,-9.12,47,0.59,0.46,0.13,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1602,2004/5/23,144.43,-8.22,0,14.45,4.28,10.17,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1603,2004/5/23,144.43,-8.22,9,0.46,2.22,-1.76,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1604,2004/5/23,144.43,-8.22,17,1.95,3.27,-1.32,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1605,2004/5/24,144.49,-8.29,0,13.34,4.33,9.01,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1606,2004/5/24,144.49,-8.29,8,3.72,0.59,3.13,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1607,2004/5/24,144.49,-8.29,14,0.24,1.12,-0.88,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1608,2004/5/25,144.82,-10.06,0,1.44,1.05,0.39,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1609,2004/5/25,144.82,-10.06,27,0.83,0.43,0.4,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1610,2004/5/25,144.82,-10.06,51,0.9,0.71,0.19,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1611,2004/5/25,144.82,-10.06,77,0.26,0.45,-0.19,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1612,2004/5/25,144.88,-11.18,0,0.64,0.85,-0.21,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1613,2004/5/25,144.88,-11.18,27,0.97,0.76,0.21,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1614,2004/5/25,144.88,-11.18,51,0.48,0.84,-0.36,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1615,2004/5/25,144.88,-11.18,80,1.89,1.02,0.87,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1616,2006/8/27,105.25,-5.52,0,14.96,4.94,10.02,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1617,2006/8/27,105.25,-5.52,5,9.87,5.78,4.09,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1618,2006/8/27,105.25,-5.52,10,6.28,3.73,2.55,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1619,2006/8/28,105.25,-5.53,0,14.74,5.77,8.97,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1620,2006/8/28,105.25,-5.53,5,9.2,6.25,2.95,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1621,2006/8/28,105.25,-5.53,10,3.4,6.92,-3.52,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1622,2005/2/5,145.54,-15.99,0,3.27,5.94,-2.67,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1623,2005/2/5,145.54,-15.99,4,5,4.57,0.43,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1624,2005/2/5,145.54,-15.99,12,5.67,3.38,2.29,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1625,2005/2/5,145.54,-15.99,20,3.66,3.33,0.33,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1626,2005/2/7,145.06,-14.33,0,9.12,5.87,3.25,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1627,2005/2/7,145.06,-14.33,3,7.89,4.59,3.3,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1628,2005/2/7,145.06,-14.33,6,6.45,4.37,2.08,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1629,2005/2/7,145.06,-14.33,14,4.85,4.22,0.63,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1630,2005/2/8,144.23,-13.88,0,11.52,7.15,4.37,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1631,2005/2/8,144.23,-13.88,4,10.32,6.1,4.22,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1632,2005/2/8,144.23,-13.88,8,9.23,5.16,4.07,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1633,2005/2/8,144.23,-13.88,16,6.38,3.84,2.54,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1634,2005/2/10,143.96,-13.46,0,11.9,4.52,7.38,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1635,2005/2/10,143.96,-13.46,7,12.48,3.49,8.99,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1636,2005/2/10,143.96,-13.46,12,11.24,3.22,8.02,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1637,2005/2/10,143.96,-13.46,24,6.69,3.56,3.13,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1638,2005/2/11,145.05,-14.32,0,8.7,3.33,5.37,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1639,2005/2/11,145.05,-14.32,7,8.53,4.12,4.41,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1640,2005/2/11,145.05,-14.32,14,9.63,3.75,5.88,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1641,2005/2/11,145.05,-14.32,24,8.86,3.83,5.03,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1642,2005/2/12,145.64,-14.78,0,4.21,4.63,-0.42,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1643,2005/2/12,145.64,-14.78,10,4.26,2.38,1.88,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1644,2005/2/12,145.64,-14.78,17,5.5,3.36,2.14,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1645,2005/2/12,145.64,-14.78,24,0,0.31,-0.31,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1646,2014/3/12,123.91,-15.82,0,4.22,2.19,2.03,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1647,2014/3/12,123.91,-15.82,25,5.69,2.3,3.39,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1648,2014/3/12,123.91,-15.82,50,5.53,3.09,2.44,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1649,2014/3/17,124.2,-16.15,1,4.39,3.18,1.21,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1650,2014/3/17,124.2,-16.15,17,12.4,2.14,10.26,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1651,2014/3/17,124.2,-16.15,35,7.7,1.05,6.65,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1652,2014/3/19,123.82,-15.48,0,14.7,0.86,13.84,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1653,2014/3/19,123.82,-15.48,39,13.56,1.04,12.52,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1654,2014/3/19,123.82,-15.48,62,9.33,1.11,8.22,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1655,2002/4/3,114.34,-21.83,0,8.44,3.12,5.32,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1656,2002/4/3,114.34,-21.83,10,8.31,2.86,5.45,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1657,2002/4/3,114.34,-21.83,18,7.19,2.69,4.5,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1658,2002/4/5,114.34,-21.25,0,5.64,3.11,2.53,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1659,2002/4/5,114.34,-21.25,10,4.45,3.36,1.09,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1660,2002/4/5,114.34,-21.25,18,3.78,3.02,0.76,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1661,2002/4/7,114.34,-21.84,0,6.57,4.14,2.43,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1662,2002/4/7,114.34,-21.84,10,7.85,2.95,4.9,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1663,2002/4/7,114.34,-21.84,18,4.46,3.7,0.76,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1664,2002/4/9,114.34,-21.83,0,5.13,3.3,1.83,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1665,2002/4/9,114.34,-21.83,10,6.56,3.87,2.69,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1666,2002/4/9,114.34,-21.83,18,5.95,5.19,0.76,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1667,2002/4/11,113.99,-21.6,10,2.48,1.61,0.87,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1668,2002/4/11,113.99,-21.6,30,2.16,1.27,0.89,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1669,2002/4/11,113.99,-21.6,60,0.8,0.96,-0.16,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1670,2002/4/16,113.55,-22.68,0,2.96,2.72,0.24,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1671,2002/4/16,113.55,-22.68,30,8.31,3.03,5.28,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1672,2002/4/16,113.55,-22.68,50,4.67,1.64,3.03,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1673,2002/4/19,113.61,-22.72,0,4.4,4.13,0.27,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1674,2002/4/19,113.61,-22.72,30,8.92,2.02,6.9,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1675,2002/4/19,113.61,-22.72,50,1.84,0.6,1.24,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1676,2009/4/2,150.74,-20.01,0,11.32,1.77,9.55,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1677,2009/4/2,150.74,-20.01,6,0.86,2.17,-1.31,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1678,2009/4/2,150.74,-20.01,12,3.79,1.75,2.04,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1679,2009/4/2,150.74,-20.01,23,3.24,2.47,0.77,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1680,2009/4/3,150.57,-20.2,0,7.48,1.37,6.11,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1681,2009/4/3,150.57,-20.2,4,20.07,1.92,18.15,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1682,2009/4/3,150.57,-20.2,8,17.75,3.12,14.63,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1683,2009/4/3,150.57,-20.2,14,12.63,2.25,10.38,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1684,2009/4/6,150.67,-20.62,0,13.03,1.63,11.4,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1685,2009/4/6,150.67,-20.62,3,19.15,1.86,17.29,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1686,2009/4/6,150.67,-20.62,6,17.76,2.13,15.63,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1687,2009/4/6,150.67,-20.62,10,10.08,1.62,8.46,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1688,2009/4/7,150.37,-20.76,0,2.89,2.71,0.18,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1689,2009/4/7,150.37,-20.76,3,5.58,2.41,3.17,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1690,2009/4/7,150.37,-20.76,7,5.49,2.24,3.25,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1691,2009/4/7,150.37,-20.76,13,3.86,3.34,0.52,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1692,2009/4/9,150.53,-20.43,0,8.81,2.56,6.25,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1693,2009/4/9,150.53,-20.43,2,14.06,2.13,11.93,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1694,2009/4/9,150.53,-20.43,5,13.57,2.44,11.13,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1695,2009/4/9,150.53,-20.43,9,4.1,2.05,2.05,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1696,2009/4/10,150.8,-20.74,0,9.11,1.94,7.17,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1697,2009/4/10,150.8,-20.74,2,12.47,1.9,10.57,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1698,2009/4/10,150.8,-20.74,5,13.09,2.46,10.63,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1699,2009/4/10,150.8,-20.74,9,6.84,2.18,4.66,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1700,2009/9/10,150.74,-20.01,0,2.78,1.37,1.41,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1701,2009/9/10,150.74,-20.01,12,1.86,1.07,0.79,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1702,2009/9/10,150.74,-20.01,22,5.62,1.59,4.03,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1703,2009/9/10,150.74,-20.01,33,4.58,1.37,3.21,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1704,2009/9/11,150.57,-20.2,0,4.07,0.89,3.18,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1705,2009/9/11,150.57,-20.2,12,4.61,1,3.61,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1706,2009/9/11,150.57,-20.2,22,2.96,1.17,1.79,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1707,2009/9/11,150.57,-20.2,35,0.96,0.99,-0.03,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1708,2009/9/12,150.53,-20.43,0,4.43,1.12,3.31,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1709,2009/9/12,150.53,-20.43,9,3.96,1.02,2.94,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1710,2009/9/12,150.53,-20.43,16,1.25,1.41,-0.16,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1711,2009/9/12,150.53,-20.43,25,2.38,1.11,1.27,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1712,2009/9/13,150.67,-20.62,0,5.41,1.71,3.7,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1713,2009/9/13,150.67,-20.62,11,4.57,1.15,3.42,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1714,2009/9/13,150.67,-20.62,20,2.59,1.47,1.12,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1715,2009/9/13,150.67,-20.62,31,1.26,1.47,-0.21,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1716,2009/9/14,150.9,-20.22,0,3.99,1.84,2.15,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1717,2009/9/14,150.9,-20.22,12,3.92,1.71,2.21,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1718,2009/9/14,150.9,-20.22,21,1.55,1.86,-0.31,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1719,2009/9/14,150.9,-20.22,33,3.51,1.54,1.97,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1720,2009/9/15,150.77,-20.44,0,7.09,1.88,5.21,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1721,2009/9/15,150.77,-20.44,12,7.09,1.28,5.81,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1722,2009/9/15,150.77,-20.44,21,4.65,1.23,3.42,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
1723,2009/9/15,150.77,-20.44,33,2.74,1.61,1.13,"McKinnon, A. David et 2017 FMR",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
